Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5,72425,2,72,33,1143657143,0,15888889,4230212245,0,May,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,43,0,1,0,0,May,3,2,8,2,Returning_Visitor,FALSE,FALSE
6,96,4,1411666667,50,2871262932,1851852,8161036,1180233651,0,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,4179666667,0,19230769,47095,1,May,2,2,9,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,129,0,1,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
2,65,0,0,13,1248,0,20512821,0,0,May,1,2,8,6,Returning_Visitor,FALSE,FALSE
1,0,0,0,9,8376666667,0,22222222,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
2,97,0,0,23,4182333333,0,8,0,0,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,370,0,25,0,0,May,2,2,3,14,Returning_Visitor,TRUE,FALSE
5,52,0,0,21,7439166667,4,16,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
0,0,1,113,27,3178583333,25,4047619,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,5,0,0,17,4636666667,0,24444444,0,0,May,2,2,7,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,1786,86956522,92753623,0,6,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,6,2,3,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,24,15,175,0,4,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,68975,0,83333333,0,0,May,2,4,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,0,0,2,2,0,0,May,3,2,3,18,Returning_Visitor,TRUE,FALSE
0,0,0,0,39,9631666667,5405405,28828829,9922972973,6,May,2,6,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,387,133333333,166666667,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
3,9183333333,0,0,11,534,15384615,15384615,4429661538,0,May,1,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,May,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,3382333333,24871795,78269231,0,0,May,2,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,25575,0,28421053,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,2285,22222222,44444444,0,2,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
6,4504,0,0,6,729,0,28571429,0,0,May,2,2,9,5,New_Visitor,FALSE,FALSE
1,22,0,0,26,9828333333,0,8,0,0,May,2,2,1,1,New_Visitor,TRUE,FALSE
0,0,0,0,22,4735,0,22727273,0,6,May,3,7,3,3,Returning_Visitor,FALSE,FALSE
2,26,0,0,4,636,0,25,0,2,May,3,2,1,19,Returning_Visitor,FALSE,FALSE
2,14,0,0,58,1806504167,13793103,26819923,0,8,May,2,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,21,0,33333333,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,40,1111245175,1475,20429089,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,10555,18181818,42424242,0,0,May,2,2,8,18,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,59,0,28571429,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,23,0,1,0,8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,25,12,16,0,6,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,1669318182,2,246,51,2697487879,4310345,17471264,3099,6,May,2,2,2,19,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,1,1,5,3,New_Visitor,FALSE,FALSE
0,0,0,0,3,115,0,66666667,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,2723333333,13333333,2,0,1,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,2,2,0,0,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
1,695,0,0,16,8958095238,0,4444444,3214213333,6,May,3,2,2,6,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,200,34375,72115385,0,8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
10,1984,2,114,26,6079777778,0,16666667,49872375,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,1356666667,0,0,28,6158166667,7407407,16049383,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,8,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,1133666667,28205128,38562092,0,2,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,1315,4,93333333,0,6,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,2759833333,25,64880952,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,42,1433083333,5,2575,0,4,May,2,2,1,11,Returning_Visitor,FALSE,FALSE
5,95325,0,0,15,7436666667,1,3,194281,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,68075,0,14285714,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1186666667,27272727,6969697,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,16,0,0,7,136,0,952381,0,0,May,2,10,3,2,Returning_Visitor,FALSE,FALSE
1,0,0,0,19,22369,0,27777778,1959533333,0,May,4,1,2,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,29,2841,0,24137931,0,8,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,15,0,1,0,0,May,2,6,7,3,Returning_Visitor,FALSE,FALSE
6,4016666667,0,0,41,8958333333,57142857,73412698,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
10,2996031746,2,166,86,2559541228,8333333,8587569,2087782738,0,May,3,2,7,5,Returning_Visitor,FALSE,FALSE
4,454,3,584,25,1161767949,18070818,43950617,3919126984,0,May,1,1,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,252,23529412,52941176,0,8,May,2,7,9,11,Returning_Visitor,FALSE,FALSE
5,54,0,0,4,13,28571429,57142857,0,8,May,2,2,3,4,New_Visitor,FALSE,FALSE
1,21,0,0,11,385,0,2,0,6,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,29,582,6896552,20689655,0,0,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
8,1035,0,0,64,1550211111,0,16086957,7868950242,0,May,2,2,2,14,Returning_Visitor,TRUE,FALSE
3,455,0,0,43,173825,6349206,3537415,0,0,May,2,5,7,3,Returning_Visitor,FALSE,FALSE
2,114,0,0,17,1766666667,78947368,93859649,0,0,May,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,3,1,15,0,8,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
10,150,0,0,24,3045230769,0,7993197,0,0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,2685,55555556,1,0,8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
2,11,0,0,14,10125,0,14285714,0,8,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
8,2453333333,4,1685,14,3615,9090909,9090909,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,42,0,0,41,4926833333,0,3571429,0,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,6166666667,0,0,18,3976666667,0,11904762,1255885714,0,May,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,73,4,8,0,4,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,2,2,0,0,May,1,1,3,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,67,4290833333,0,1840796,0,8,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
1,114,1,173,36,2542333333,42592593,59814815,3344055556,0,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
8,7916666667,2,45,62,3657101515,952381,20897436,9027320816,0,May,2,7,4,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,60,0,4,0,0,May,2,2,5,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,920,122222222,144444444,0,1,May,3,2,7,4,Returning_Visitor,TRUE,FALSE
3,275,2,97,34,670422619,10810811,29597244,0,0,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
3,38,0,0,83,2101466667,0,1190476,0,0,May,2,2,1,4,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,1,1,2,3,New_Visitor,FALSE,FALSE
5,1385,0,0,11,5783333333,5,72916667,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
,,,,,,,,0,0,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,82,0,57142857,0,0,May,4,1,1,3,Returning_Visitor,FALSE,FALSE
4,61,0,0,16,5025,0,952381,71944,0,May,4,1,2,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,4655,12,16,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
12,1556,6,282,52,1283052597,24747475,39201413,1207468889,0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,2262564103,8695652,10434783,0,6,May,4,2,1,3,Returning_Visitor,FALSE,FALSE
10,2591666667,0,0,46,1535242063,21938776,31768707,9001857143,4,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
3,6,0,0,24,7623333333,30769231,58974359,0,2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,2,2,0,8,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1775,25,875,0,6,May,4,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,80,28571429,57142857,0,0,May,2,2,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,34,1266333333,5882353,26470588,0,4,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
6,865,1,2,39,1050708333,21162791,18042396,1340298256,0,May,3,2,6,3,Returning_Visitor,FALSE,TRUE
9,2990833333,1,0,14,2128333333,10526316,33684211,0,0,May,3,2,1,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,35,1386716667,2,39269841,1496432,0,May,1,8,4,20,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,2,2,0,1,May,4,1,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,27,251425,0,6666667,3140784,0,May,2,2,3,5,New_Visitor,FALSE,TRUE
0,0,0,0,8,125,0,25,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
2,166,2,55,10,196825,14285714,21428571,0,0,May,1,1,1,6,New_Visitor,TRUE,FALSE
0,0,0,0,9,300,11111111,33333333,0,8,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
1,11,2,42,37,151775,19512195,41869919,0,1,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,1056666667,16571429,30933333,0,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
5,103,0,0,16,399,21052632,56140351,0,0,May,2,5,1,19,Returning_Visitor,FALSE,FALSE
11,3765,4,63,104,2743819189,0,7753623,7345321739,0,May,1,1,2,20,Returning_Visitor,FALSE,FALSE
0,0,1,125,12,332,0,23076923,0,0,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,56,1,15,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
3,69,0,0,37,769,0,4273504,4793128205,0,May,3,2,3,2,New_Visitor,TRUE,TRUE
0,0,0,0,13,1788333333,0,38461538,0,6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,88,0,57142857,0,8,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,23025,2,135,27,5173928571,0,11458333,30269375,0,May,2,2,4,2,New_Visitor,TRUE,TRUE
5,2055,1,8,37,1683633333,0,17261905,4744206349,0,May,3,2,8,2,Returning_Visitor,TRUE,FALSE
0,0,1,165,12,833,16666667,2,344925,8,May,3,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,25,3193333333,16666667,36666667,104445,0,May,2,5,5,1,Returning_Visitor,FALSE,TRUE
2,25,0,0,20,7335,12698413,16190476,0,0,May,3,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,224,0,16666667,0,0,May,4,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,822,54545455,63636364,0,4,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,83855,0,16783217,5523646154,0,May,1,1,3,4,Returning_Visitor,FALSE,TRUE
2,35,0,0,44,2479,22727273,43560606,0,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,445,0,0,18,5195,0,35,20394,0,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1035935714,37894737,5272284,0,2,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,2,2,0,0,May,2,6,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,149,0,33333333,64788,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,29,0,0,8,1605,0,25,0,0,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,2,2,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,3,14,16,0,8,May,2,5,2,3,Returning_Visitor,FALSE,FALSE
1,20,0,0,20,2195,12,129761905,0,8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,8585,28571429,71428571,0,4,May,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,545,1,12,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,1,25,15,4128333333,0,6666667,29848,0,May,2,4,1,4,New_Visitor,FALSE,TRUE
8,206,0,0,8,107,0,2,0,0,May,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,3425,0,21428571,0,0,May,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1138504762,2,40555556,0,4,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,5448333333,4761905,42857143,0,0,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1763333333,0,11111111,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,1,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,6875,0,33333333,0,6,May,2,2,4,6,Returning_Visitor,FALSE,FALSE
1,0,0,0,3,22,66666667,1,0,8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,4133333333,0,0,44,32275,0,4651163,2853153488,6,May,2,2,4,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,39,4406666667,15789474,46491228,0,4,May,2,5,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,65,111111111,177777778,0,0,May,3,2,2,1,Returning_Visitor,FALSE,FALSE
1,2575,3,1895,22,2297801282,1474359,17435897,1899561538,4,May,3,2,1,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,28,66666667,133333333,0,8,May,2,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,225,1,106666667,0,4,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1940666667,1904762,51238095,0,0,May,2,5,4,2,Returning_Visitor,FALSE,FALSE
3,52,0,0,56,2145563492,11403509,25292398,1311733918,0,May,2,2,1,14,Returning_Visitor,FALSE,TRUE
0,0,0,0,33,1703321429,0,42424242,0,6,May,2,5,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1999833333,15384615,20512821,0,0,May,2,10,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,3,3,4,4,Returning_Visitor,FALSE,FALSE
14,1730833333,3,4245,115,3382287999,5346832,21971597,0,0,May,2,2,2,6,Returning_Visitor,FALSE,FALSE
3,62,0,0,13,2038,0,21428571,0,0,May,2,2,8,3,New_Visitor,FALSE,FALSE
3,37,0,0,53,2409068434,1960784,18076564,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
10,620952381,5,1307,131,9487940434,1726619,11632486,761076259,0,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,159,4668052051,5696203,16284567,0,4,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,2016666667,18181818,54545455,0,6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
7,6583333333,0,0,7,1568333333,0,2,0,0,May,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,4121666667,0,125,0,0,May,3,2,4,6,New_Visitor,FALSE,FALSE
0,0,0,0,50,2617233333,0,1360544,5322881633,0,May,4,1,3,2,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,2,2,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,4657051282,0,10690797,0,8,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,245,1,120833333,0,0,May,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,803,46153846,5,0,0,May,2,5,3,3,Returning_Visitor,FALSE,FALSE
4,52,0,0,16,360,0,10526316,0,0,May,2,2,1,16,New_Visitor,FALSE,FALSE
2,5,0,0,3,20,53333333,78333333,0,8,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,2585,0,33333333,0,0,May,1,1,4,2,Returning_Visitor,TRUE,FALSE
1,7,0,0,20,8875833333,0,16140351,3425336842,0,May,2,2,3,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,39425,0,15384615,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
7,2045,2,37,52,1941083333,1754386,29824561,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1425,375,8125,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,2702142857,0,375,0,0,May,3,2,9,2,Returning_Visitor,FALSE,FALSE
3,5233333333,5,815,23,5416666667,1111111,47074074,1064805714,0,May,4,1,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,May,3,2,7,1,Returning_Visitor,FALSE,FALSE
11,4989,3,1471666667,43,1090060606,4081633,11337868,4759935374,0,May,1,2,4,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,34,0,1,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,2195,0,16666667,0,0,May,1,2,2,2,Returning_Visitor,FALSE,FALSE
1,13,0,0,14,2538,0,2,0,0,May,2,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,12,202,0,41666667,0,0,May,2,2,7,14,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,2259533333,2105263,36549708,0,2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,101,0,0,14,7973333333,0,3571429,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,5949666667,13793103,22024757,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,117,0,28571429,0,0,May,2,10,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,108,0,42222222,0,4,May,2,2,4,4,Returning_Visitor,FALSE,FALSE
0,0,1,35,13,503,0,8333333,0,0,May,3,2,4,2,Returning_Visitor,FALSE,FALSE
2,55,0,0,46,142575,8888889,29259259,0,4,May,1,1,7,19,Returning_Visitor,FALSE,FALSE
6,15415,0,0,8,1885,0,15384615,0,0,May,3,2,5,4,New_Visitor,TRUE,FALSE
0,0,0,0,20,1722866667,1,75,0,2,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,313,0,5,0,0,May,2,4,3,1,Returning_Visitor,FALSE,FALSE
10,1971666667,0,0,35,1078727778,0,10452962,3975577236,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
6,6677272727,1,83,62,2050395743,5882353,12789661,1707978235,2,May,3,2,4,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,2,2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,82,0,0,32,1040166667,11764706,41176471,0,0,May,2,2,2,3,Returning_Visitor,TRUE,FALSE
1,65,0,0,65,1803758333,46875,19404762,538296875,2,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1365,16666667,33333333,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
5,865,0,0,68,2241844444,10958904,23059361,0,8,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
2,105,0,0,19,4825,0,8333333,0,0,May,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,25,1225857143,12,40977778,0,4,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
2,375,0,0,10,5731666667,0,45,0,0,May,3,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,5078333333,0,1,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,108,0,8,0,0,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,4585,0,7407407,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,25,5,1,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,724,0,22222222,9798,0,May,1,1,4,2,New_Visitor,TRUE,TRUE
0,0,0,0,5,935,0,13333333,0,6,May,2,2,9,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1965,0,21052632,0,0,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
4,195,0,0,47,4833,16326531,33469388,5466387755,1,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,37,5111666667,18018018,36936937,0,1,May,2,2,1,13,Returning_Visitor,TRUE,FALSE
5,1966666667,0,0,94,2129536752,3157895,4818713,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,4803,125,33333333,0,0,May,1,1,4,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,143,1,138461538,0,4,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
5,188,0,0,22,3528,0,8,0,2,May,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,6,6575,0,11111111,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
3,105,0,0,37,1384383333,6766917,33646617,0,0,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
4,91,2,39,16,1280166667,0,4761905,3981885714,0,May,2,4,4,4,New_Visitor,FALSE,TRUE
0,0,0,0,5,955,0,2,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
1,28,0,0,115,1822008117,1169591,7901699,0,0,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
6,1621071429,0,0,31,1269766667,12121212,21212121,2977472727,0,May,2,5,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,10,1496,2,4,0,6,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,37,0,0,23,1817,53333333,73696145,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
6,6616666667,2,120,204,9143435714,4807692,15384615,0,4,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
6,1285,0,0,68,108015,0,1715686,0,8,May,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,31625,0,14285714,0,0,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,40,178325,8333333,26416667,0,8,May,2,6,3,2,Returning_Visitor,FALSE,FALSE
7,2906666667,0,0,35,1384533333,1754386,16885965,1268583158,0,May,2,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,1975,0,8333333,0,0,May,2,5,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,2,2,0,4,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,9964380952,0,19927536,0,8,May,3,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,3685,0,57142857,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,545,0,66666667,0,6,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,2285,33333333,3,0,4,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
6,575,0,0,66,1285548533,4109589,18513906,2097239726,0,May,2,2,1,6,Returning_Visitor,FALSE,TRUE
5,1020676923,2,16,142,6223870847,0,6649462,1547720763,0,May,2,2,3,2,Returning_Visitor,TRUE,TRUE
4,60,0,0,33,8410333333,15151515,43434343,0,4,May,2,1,7,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,12505,56,72,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
14,5785,2,913,31,6995,0,5896806,2258886486,0,May,2,2,3,4,Returning_Visitor,TRUE,TRUE
2,385,2,15,50,1766855952,2884615,13141026,1283705128,8,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
5,85,0,0,24,56745,4,58666667,0,1,May,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,9066666667,4,12,0,0,May,2,2,6,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1585,0,28571429,0,0,May,2,2,6,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,9811666667,51388889,84722222,0,0,May,2,2,1,11,Returning_Visitor,TRUE,FALSE
1,36,0,0,19,166175,0,23529412,0,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,24625,1,9,14,54825,22222222,5,0,0,May,1,1,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,36,8080833333,0,7619048,5310142857,0,May,2,2,6,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,875,28571429,85714286,0,6,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,276,0,11111111,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,1305,84210526,100877193,0,4,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,3215,75,125,0,6,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,2,2,0,0,May,1,1,4,2,New_Visitor,FALSE,FALSE
2,19,0,0,23,1875744689,28571429,41156463,0,0,May,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,117,66666667,1,0,0,May,3,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,48,4346916667,20138889,34791667,0,0,May,3,2,2,13,Returning_Visitor,FALSE,FALSE
1,3,0,0,45,8843357143,1086957,14389234,1812446087,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,1,31,41,1678733333,1,13333333,0,0,May,3,2,2,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,3258333333,0,20833333,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
3,55,0,0,19,436,0,13636364,4954827273,0,May,2,2,4,2,Returning_Visitor,TRUE,TRUE
